Child_ID,Exam,Goal,Grade,Title,Type,Format_refrence,Section_name,Subject,Subject_tagged,Learnpath_name,Learnmap_id,Chapter
4126744,8th CBSE,CBSE,8,Conservation of Plants and Animals,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--biology--conservation of plants and animals,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Biology/Conservation of Plants and Animals,conservation of plants and animals
4126744,8th CBSE,CBSE,8,Crop Production And Management,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--biology--crop production and management,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Biology/Crop Production And Management,crop production and management
4126744,8th CBSE,CBSE,8,Pollution of Air and Water,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--biology--pollution of air and water,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Biology/Pollution of Air and Water,pollution of air and water
4126744,8th CBSE,CBSE,8,Reaching the age of Adolescence,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--biology--reaching the age of adolescence,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Biology/Reaching the age of Adolescence,reaching the age of adolescence
4126744,8th CBSE,CBSE,8,Reproduction in Animals,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--biology--reproduction in animals,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Biology/Reproduction in Animals,reproduction in animals
4126744,8th CBSE,CBSE,8,Coal and Petroleum,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--chemistry--coal and petroleum,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Chemistry/Coal and Petroleum,coal and petroleum
4126744,8th CBSE,CBSE,8,Combustion and Flame,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--chemistry--combustion and flame,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Chemistry/Combustion and Flame,combustion and flame
4126744,8th CBSE,CBSE,8,Synthetic Fibres and Plastics,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--chemistry--synthetic fibres and plastics,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Chemistry/Synthetic Fibres and Plastics,synthetic fibres and plastics
4126744,8th CBSE,CBSE,8,Chemical Effects of Electric Current,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--physics--chemical effects of electric current,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Physics/Chemical Effects of Electric Current,chemical effects of electric current
4126744,8th CBSE,CBSE,8,Force and Pressure,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--physics--force and pressure,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Physics/Force and Pressure,force and pressure
